portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price
PF-TEC-0208,AMD,Advanced Micro Devices,400,Technology,772.44
PF-MAT-0163,VMC,Vulcan Materials Company,371,Materials,160.92
PF-FIN-0150,BLK,BlackRock Inc.,330,Finance,354.43
PF-ENE-0162,COP,ConocoPhillips,136,Energy,701.77
PF-TEC-0209,CSCO,Cisco Systems Inc.,417,Technology,270.31
PF-TEC-0210,META,Meta Platforms Inc.,437,Technology,442.95
PF-COM-0145,WBD,Warner Bros. Discovery,347,Communication,475.93
PF-MAT-0164,IP,International Paper Co.,60,Materials,151.55
PF-COM-0146,CMCSA,Comcast Corporation,456,Communication,78.37
PF-HEA-0145,UNH,UnitedHealth Group,340,Healthcare,974.33
PF-ENE-0163,VLO,Valero Energy Corporation,184,Energy,1342.85
PF-REA-0171,SPG,Simon Property Group,138,Real Estate,1318.93
PF-TEC-0211,AMD,Advanced Micro Devices,191,Technology,1224.3
PF-HEA-0146,BMY,Bristol-Myers Squibb,59,Healthcare,607.16
PF-IND-0154,UPS,United Parcel Service,140,Industrials,1255.21
PF-MAT-0165,ECL,Ecolab Inc.,436,Materials,722.59
PF-CON-0159,HD,The Home Depot Inc.,333,Consumer Goods,1330.32
PF-HEA-0147,TMO,Thermo Fisher Scientific,58,Healthcare,207.44
PF-MAT-0166,VMC,Vulcan Materials Company,31,Materials,1472.54
PF-HEA-0148,LLY,Eli Lilly and Company,54,Healthcare,629.88
PF-REA-0172,AMT,American Tower Corp.,248,Real Estate,1205.37
PF-MAT-0167,APD,Air Products & Chemicals,225,Materials,280.08
PF-CON-0160,WMT,Walmart Inc.,399,Consumer Goods,544.31
PF-TEC-0212,AMZN,Amazon.com Inc.,442,Technology,1029.85
PF-MAT-0168,MLM,Martin Marietta Materials,499,Materials,1338.73
PF-IND-0155,DE,Deere & Company,472,Industrials,737.3
PF-CON-0161,SBUX,Starbucks Corporation,226,Consumer Goods,78.5
PF-FIN-0151,SPGI,S&P Global Inc.,336,Finance,478.21
PF-MAT-0169,FCX,Freeport-McMoRan Inc.,445,Materials,1020.11
PF-COM-0147,NFLX,Netflix Inc.,381,Communication,869.21
PF-UTI-0164,PCG,PG&E Corporation,115,Utilities,1467.06
PF-MAT-0170,LIN,Linde Plc,448,Materials,514.07
PF-UTI-0165,DUK,Duke Energy Corporation,353,Utilities,1053.86
PF-TEC-0213,CSCO,Cisco Systems Inc.,222,Technology,995.95
PF-FIN-0152,AXP,American Express Company,247,Finance,525.17
PF-MAT-0171,APD,Air Products & Chemicals,329,Materials,583.47
PF-UTI-0166,SRE,Sempra Energy,457,Utilities,1481.81
PF-TEC-0214,TSLA,Tesla Inc.,6,Technology,968.66
PF-HEA-0149,LLY,Eli Lilly and Company,259,Healthcare,1274.78
PF-IND-0156,MMM,3M Company,446,Industrials,256.45
PF-COM-0148,VZ,Verizon Communications,252,Communication,487.74
PF-ENE-0164,VLO,Valero Energy Corporation,497,Energy,424.45
PF-IND-0157,FDX,FedEx Corporation,115,Industrials,830.24
PF-CON-0162,WMT,Walmart Inc.,207,Consumer Goods,1227.48
PF-TEC-0215,INTC,Intel Corporation,236,Technology,671.84
PF-UTI-0167,WEC,WEC Energy Group,230,Utilities,141.15
PF-IND-0158,MMM,3M Company,229,Industrials,480.93
PF-IND-0159,MMM,3M Company,382,Industrials,983.53
PF-TEC-0216,IBM,IBM Corporation,207,Technology,624.38
PF-UTI-0168,SRE,Sempra Energy,282,Utilities,10.25
PF-TEC-0217,AMD,Advanced Micro Devices,406,Technology,910.26
PF-REA-0173,SPG,Simon Property Group,327,Real Estate,463.85
PF-UTI-0169,NEE,NextEra Energy Inc.,288,Utilities,318.21
PF-MAT-0172,LIN,Linde Plc,234,Materials,1426.03
PF-CON-0163,KO,The Coca-Cola Company,423,Consumer Goods,90.87
PF-FIN-0153,GS,Goldman Sachs Group,433,Finance,687.15
PF-UTI-0170,SRE,Sempra Energy,393,Utilities,933.44
PF-IND-0160,RTX,Raytheon Technologies,367,Industrials,989.18
PF-MAT-0173,NUE,Nucor Corporation,232,Materials,179.89
PF-COM-0149,CMCSA,Comcast Corporation,338,Communication,340.4
PF-ENE-0165,OXY,Occidental Petroleum,182,Energy,1246.53
PF-COM-0150,WBD,Warner Bros. Discovery,150,Communication,826.06
PF-CON-0164,PEP,PepsiCo Inc.,360,Consumer Goods,168.42
PF-HEA-0150,TMO,Thermo Fisher Scientific,253,Healthcare,219.27
PF-MAT-0174,NUE,Nucor Corporation,381,Materials,1085.12
PF-TEC-0218,IBM,IBM Corporation,131,Technology,920.17
PF-HEA-0151,AMGN,Amgen Inc.,62,Healthcare,1396.02
PF-CON-0165,MCD,McDonald's Corporation,111,Consumer Goods,691.0
PF-COM-0151,CHTR,Charter Communications,98,Communication,1078.01
PF-TEC-0219,IBM,IBM Corporation,388,Technology,627.56
PF-REA-0174,DLR,Digital Realty Trust,429,Real Estate,1011.49
PF-HEA-0152,JNJ,Johnson & Johnson,396,Healthcare,1338.71
PF-IND-0161,UPS,United Parcel Service,338,Industrials,888.08
PF-IND-0162,FDX,FedEx Corporation,69,Industrials,1446.14
PF-TEC-0220,AAPL,Apple Inc.,272,Technology,1106.96
PF-UTI-0171,EXC,Exelon Corporation,479,Utilities,654.89
PF-UTI-0172,ES,Eversource Energy,248,Utilities,1387.31
PF-COM-0152,DIS,The Walt Disney Company,472,Communication,1366.17
PF-MAT-0175,ECL,Ecolab Inc.,297,Materials,268.74
PF-COM-0153,FOX,Fox Corporation,66,Communication,164.3
PF-REA-0175,EQR,Equity Residential,308,Real Estate,913.18
PF-ENE-0166,MPC,Marathon Petroleum Corp.,259,Energy,1323.27
PF-CON-0166,HD,The Home Depot Inc.,312,Consumer Goods,1374.71
PF-COM-0154,CMCSA,Comcast Corporation,128,Communication,417.66
PF-ENE-0167,OXY,Occidental Petroleum,497,Energy,448.32
PF-COM-0155,PARA,Paramount Global,69,Communication,215.89
PF-REA-0176,CCI,Crown Castle Inc.,359,Real Estate,1330.79
PF-UTI-0173,NEE,NextEra Energy Inc.,154,Utilities,1266.18
PF-UTI-0174,EXC,Exelon Corporation,441,Utilities,477.73
PF-MAT-0176,IP,International Paper Co.,479,Materials,834.84
PF-FIN-0154,WFC,Wells Fargo & Company,103,Finance,322.47
PF-MAT-0177,NUE,Nucor Corporation,149,Materials,1033.05
PF-MAT-0178,APD,Air Products & Chemicals,68,Materials,1472.19
PF-REA-0177,AVB,AvalonBay Communities,500,Real Estate,1437.91
PF-IND-0163,FDX,FedEx Corporation,278,Industrials,1044.52
PF-ENE-0168,MPC,Marathon Petroleum Corp.,364,Energy,181.95
PF-CON-0167,PG,Procter & Gamble Co.,288,Consumer Goods,725.75
PF-UTI-0175,WEC,WEC Energy Group,483,Utilities,1004.06
PF-CON-0168,HD,The Home Depot Inc.,346,Consumer Goods,1124.32
PF-UTI-0176,D,Dominion Energy Inc.,147,Utilities,1317.44
PF-CON-0169,TGT,Target Corporation,414,Consumer Goods,29.03
PF-TEC-0221,IBM,IBM Corporation,13,Technology,577.5
PF-TEC-0222,TSLA,Tesla Inc.,344,Technology,94.34
PF-FIN-0155,CB,Chubb Limited,385,Finance,1180.44
PF-ENE-0169,CVX,Chevron Corporation,350,Energy,383.34
PF-TEC-0223,ORCL,Oracle Corporation,354,Technology,1178.69
PF-FIN-0156,BAC,Bank of America Corp.,386,Finance,816.35
PF-CON-0170,PG,Procter & Gamble Co.,417,Consumer Goods,684.37
PF-REA-0178,EQIX,Equinix Inc.,445,Real Estate,1016.53
PF-UTI-0177,SRE,Sempra Energy,443,Utilities,344.22
PF-REA-0179,WELL,Welltower Inc.,288,Real Estate,589.44
PF-UTI-0178,NEE,NextEra Energy Inc.,402,Utilities,1197.28
PF-MAT-0179,NEM,Newmont Corporation,148,Materials,1042.47
PF-TEC-0224,TSLA,Tesla Inc.,475,Technology,578.56
PF-CON-0171,HD,The Home Depot Inc.,490,Consumer Goods,1184.29
PF-MAT-0180,SHW,Sherwin-Williams Company,161,Materials,1449.09
PF-TEC-0225,TSLA,Tesla Inc.,7,Technology,1118.07
PF-FIN-0157,JPM,JPMorgan Chase & Co.,318,Finance,1304.59
PF-IND-0164,BA,Boeing Company,425,Industrials,346.07
PF-REA-0180,DLR,Digital Realty Trust,361,Real Estate,1067.22
PF-CON-0172,PEP,PepsiCo Inc.,387,Consumer Goods,886.69
PF-MAT-0181,IP,International Paper Co.,309,Materials,302.74
PF-MAT-0182,VMC,Vulcan Materials Company,494,Materials,298.31
PF-IND-0165,HON,Honeywell International,91,Industrials,1475.35
PF-TEC-0226,ADBE,Adobe Inc.,96,Technology,1444.09
PF-MAT-0183,IP,International Paper Co.,264,Materials,187.84
PF-TEC-0227,META,Meta Platforms Inc.,220,Technology,425.88
PF-FIN-0158,SPGI,S&P Global Inc.,67,Finance,249.78
PF-FIN-0159,BLK,BlackRock Inc.,3,Finance,502.54
PF-MAT-0184,FCX,Freeport-McMoRan Inc.,480,Materials,240.66
PF-HEA-0153,MRK,Merck & Co. Inc.,476,Healthcare,490.72
PF-TEC-0228,TSLA,Tesla Inc.,397,Technology,1399.25
PF-REA-0181,EQIX,Equinix Inc.,432,Real Estate,996.22
PF-IND-0166,GE,General Electric Company,405,Industrials,863.29
PF-CON-0173,PG,Procter & Gamble Co.,38,Consumer Goods,1178.21
PF-ENE-0170,PXD,Pioneer Natural Resources,270,Energy,337.74
PF-HEA-0154,BMY,Bristol-Myers Squibb,267,Healthcare,111.58
PF-IND-0167,FDX,FedEx Corporation,82,Industrials,629.74
PF-UTI-0179,D,Dominion Energy Inc.,207,Utilities,147.0
PF-FIN-0160,GS,Goldman Sachs Group,453,Finance,327.9
PF-ENE-0171,VLO,Valero Energy Corporation,170,Energy,547.59
PF-FIN-0161,WFC,Wells Fargo & Company,487,Finance,1131.46
PF-UTI-0180,SO,Southern Company,244,Utilities,1494.98
PF-COM-0156,VZ,Verizon Communications,333,Communication,23.12
PF-MAT-0185,LIN,Linde Plc,178,Materials,674.04
PF-REA-0182,WELL,Welltower Inc.,315,Real Estate,1378.72
PF-FIN-0162,AXP,American Express Company,491,Finance,69.42
PF-ENE-0172,MPC,Marathon Petroleum Corp.,196,Energy,1374.74
PF-TEC-0229,QCOM,Qualcomm Inc.,198,Technology,392.32
PF-MAT-0186,VMC,Vulcan Materials Company,145,Materials,46.81
PF-UTI-0181,DUK,Duke Energy Corporation,421,Utilities,1158.04
PF-UTI-0182,NEE,NextEra Energy Inc.,412,Utilities,768.02
PF-IND-0168,GE,General Electric Company,23,Industrials,451.69
PF-REA-0183,AVB,AvalonBay Communities,99,Real Estate,487.27
PF-TEC-0230,INTC,Intel Corporation,486,Technology,152.98
PF-COM-0157,NFLX,Netflix Inc.,276,Communication,804.48
PF-REA-0184,O,Realty Income Corporation,34,Real Estate,324.06
PF-REA-0185,O,Realty Income Corporation,397,Real Estate,327.63
PF-MAT-0187,SHW,Sherwin-Williams Company,218,Materials,1255.14
PF-FIN-0163,BAC,Bank of America Corp.,276,Finance,1244.84
PF-MAT-0188,IP,International Paper Co.,397,Materials,658.5
PF-COM-0158,FOX,Fox Corporation,482,Communication,117.46
PF-MAT-0189,SHW,Sherwin-Williams Company,79,Materials,45.39
PF-MAT-0190,NUE,Nucor Corporation,170,Materials,66.45
PF-TEC-0231,ADBE,Adobe Inc.,28,Technology,275.21
PF-FIN-0164,BLK,BlackRock Inc.,286,Finance,114.96
PF-FIN-0165,MS,Morgan Stanley,467,Finance,395.39
PF-CON-0174,COST,Costco Wholesale Corp.,231,Consumer Goods,949.02
PF-IND-0169,CAT,Caterpillar Inc.,162,Industrials,35.17
PF-MAT-0191,APD,Air Products & Chemicals,61,Materials,806.9
PF-REA-0186,WELL,Welltower Inc.,369,Real Estate,931.34
PF-COM-0159,VZ,Verizon Communications,382,Communication,882.56
PF-MAT-0192,NEM,Newmont Corporation,435,Materials,118.16
PF-IND-0170,FDX,FedEx Corporation,55,Industrials,441.86
PF-MAT-0193,SHW,Sherwin-Williams Company,155,Materials,913.78
PF-ENE-0173,CVX,Chevron Corporation,392,Energy,1390.77
PF-CON-0175,WMT,Walmart Inc.,203,Consumer Goods,1234.96
PF-TEC-0232,AMZN,Amazon.com Inc.,243,Technology,242.92
PF-FIN-0166,GS,Goldman Sachs Group,70,Finance,1122.66
PF-COM-0160,TMUS,T-Mobile US Inc.,409,Communication,1275.71
PF-ENE-0174,COP,ConocoPhillips,492,Energy,954.73
PF-ENE-0175,SLB,SLB (Schlumberger),347,Energy,1331.6
PF-COM-0161,TMUS,T-Mobile US Inc.,444,Communication,1096.69
PF-CON-0176,PEP,PepsiCo Inc.,491,Consumer Goods,1424.7
PF-UTI-0183,EXC,Exelon Corporation,448,Utilities,837.05
PF-HEA-0155,JNJ,Johnson & Johnson,22,Healthcare,17.49
PF-REA-0187,PLD,Prologis Inc.,202,Real Estate,810.36
PF-TEC-0233,INTC,Intel Corporation,157,Technology,322.98
PF-MAT-0194,IP,International Paper Co.,463,Materials,1091.65
PF-FIN-0167,WFC,Wells Fargo & Company,212,Finance,1359.39
PF-UTI-0184,NEE,NextEra Energy Inc.,73,Utilities,249.82
PF-FIN-0168,GS,Goldman Sachs Group,316,Finance,1253.78
PF-HEA-0156,AMGN,Amgen Inc.,59,Healthcare,280.22
PF-COM-0162,WBD,Warner Bros. Discovery,291,Communication,1279.85
PF-COM-0163,VZ,Verizon Communications,478,Communication,1485.21
PF-UTI-0185,EXC,Exelon Corporation,237,Utilities,970.57
PF-TEC-0234,ADBE,Adobe Inc.,149,Technology,1010.81
PF-FIN-0169,BLK,BlackRock Inc.,51,Finance,304.15
PF-UTI-0186,ES,Eversource Energy,250,Utilities,1427.79
PF-CON-0177,PG,Procter & Gamble Co.,66,Consumer Goods,1010.23
PF-FIN-0170,C,Citigroup Inc.,52,Finance,434.85
PF-TEC-0235,CRM,Salesforce Inc.,461,Technology,298.31
PF-IND-0171,GE,General Electric Company,231,Industrials,499.24
PF-REA-0188,EQR,Equity Residential,157,Real Estate,1043.25
PF-HEA-0157,MRK,Merck & Co. Inc.,290,Healthcare,854.62
PF-COM-0164,PARA,Paramount Global,162,Communication,1438.4
PF-HEA-0158,TMO,Thermo Fisher Scientific,3,Healthcare,476.69
PF-COM-0165,CHTR,Charter Communications,114,Communication,1071.18
PF-REA-0189,WELL,Welltower Inc.,224,Real Estate,422.25
PF-CON-0178,KO,The Coca-Cola Company,69,Consumer Goods,1022.57
PF-ENE-0176,VLO,Valero Energy Corporation,450,Energy,725.13
PF-IND-0172,HON,Honeywell International,184,Industrials,1164.4
PF-IND-0173,GE,General Electric Company,283,Industrials,172.16
PF-REA-0190,WELL,Welltower Inc.,311,Real Estate,132.14
PF-ENE-0177,XOM,Exxon Mobil Corporation,440,Energy,1241.4
PF-UTI-0187,D,Dominion Energy Inc.,101,Utilities,402.22
PF-REA-0191,O,Realty Income Corporation,40,Real Estate,1093.86
PF-TEC-0236,GOOGL,Alphabet Inc.,435,Technology,765.7
PF-TEC-0237,AMZN,Amazon.com Inc.,417,Technology,877.02
PF-CON-0179,NKE,NIKE Inc.,394,Consumer Goods,889.15
PF-TEC-0238,NVDA,NVIDIA Corporation,283,Technology,398.32
PF-UTI-0188,AEP,American Electric Power,242,Utilities,984.32
PF-HEA-0159,MRK,Merck & Co. Inc.,188,Healthcare,594.82
PF-COM-0166,NFLX,Netflix Inc.,302,Communication,1102.51
PF-ENE-0178,COP,ConocoPhillips,69,Energy,702.4
PF-UTI-0189,NEE,NextEra Energy Inc.,47,Utilities,601.21
PF-IND-0174,FDX,FedEx Corporation,6,Industrials,997.39
PF-COM-0167,PARA,Paramount Global,315,Communication,1029.4
PF-COM-0168,VZ,Verizon Communications,264,Communication,219.15
PF-HEA-0160,LLY,Eli Lilly and Company,92,Healthcare,853.87
PF-UTI-0190,PCG,PG&E Corporation,338,Utilities,1309.57
PF-HEA-0161,ABT,Abbott Laboratories,377,Healthcare,1100.69
PF-CON-0180,PG,Procter & Gamble Co.,21,Consumer Goods,336.04
PF-IND-0175,GE,General Electric Company,119,Industrials,103.66
PF-CON-0181,PEP,PepsiCo Inc.,120,Consumer Goods,73.78
PF-FIN-0171,BAC,Bank of America Corp.,266,Finance,1362.51
PF-CON-0182,KO,The Coca-Cola Company,199,Consumer Goods,709.81
PF-IND-0176,UPS,United Parcel Service,452,Industrials,79.19
PF-REA-0192,AVB,AvalonBay Communities,166,Real Estate,163.81
PF-UTI-0191,DUK,Duke Energy Corporation,325,Utilities,1246.17
PF-MAT-0195,IP,International Paper Co.,135,Materials,872.16
PF-UTI-0192,PCG,PG&E Corporation,90,Utilities,571.22
PF-CON-0183,WMT,Walmart Inc.,188,Consumer Goods,885.64
PF-TEC-0239,ADBE,Adobe Inc.,265,Technology,384.86
PF-FIN-0172,GS,Goldman Sachs Group,265,Finance,614.7
PF-COM-0169,FOX,Fox Corporation,445,Communication,524.1
PF-COM-0170,TMUS,T-Mobile US Inc.,247,Communication,1331.89
PF-TEC-0240,AAPL,Apple Inc.,257,Technology,1324.23
PF-IND-0177,BA,Boeing Company,85,Industrials,352.69
PF-UTI-0193,NEE,NextEra Energy Inc.,330,Utilities,428.41
PF-HEA-0162,MRK,Merck & Co. Inc.,96,Healthcare,244.46
PF-REA-0193,CCI,Crown Castle Inc.,368,Real Estate,1227.26
PF-REA-0194,EQR,Equity Residential,118,Real Estate,627.77
PF-ENE-0179,VLO,Valero Energy Corporation,369,Energy,178.87
PF-MAT-0196,APD,Air Products & Chemicals,246,Materials,723.74
PF-REA-0195,AMT,American Tower Corp.,83,Real Estate,974.42
PF-CON-0184,SBUX,Starbucks Corporation,12,Consumer Goods,373.07
PF-HEA-0163,PFE,Pfizer Inc.,294,Healthcare,892.6
PF-HEA-0164,UNH,UnitedHealth Group,323,Healthcare,773.84
PF-UTI-0194,WEC,WEC Energy Group,76,Utilities,93.31
PF-FIN-0173,SPGI,S&P Global Inc.,473,Finance,278.26
PF-CON-0185,NKE,NIKE Inc.,307,Consumer Goods,1454.17
PF-REA-0196,DLR,Digital Realty Trust,10,Real Estate,1318.98
PF-MAT-0197,MLM,Martin Marietta Materials,339,Materials,1233.74
PF-TEC-0241,INTC,Intel Corporation,111,Technology,679.31
PF-IND-0178,RTX,Raytheon Technologies,445,Industrials,727.69
PF-FIN-0174,GS,Goldman Sachs Group,426,Finance,622.04
PF-HEA-0165,ABT,Abbott Laboratories,407,Healthcare,878.14
PF-COM-0171,NFLX,Netflix Inc.,94,Communication,938.59
PF-UTI-0195,NEE,NextEra Energy Inc.,136,Utilities,259.91
PF-MAT-0198,SHW,Sherwin-Williams Company,176,Materials,1384.3
PF-REA-0197,PLD,Prologis Inc.,303,Real Estate,112.58
PF-CON-0186,WMT,Walmart Inc.,198,Consumer Goods,207.0
PF-TEC-0242,GOOGL,Alphabet Inc.,104,Technology,788.84
PF-IND-0179,FDX,FedEx Corporation,351,Industrials,635.49
PF-HEA-0166,MRK,Merck & Co. Inc.,311,Healthcare,153.48
PF-IND-0180,RTX,Raytheon Technologies,462,Industrials,925.97
PF-TEC-0243,NVDA,NVIDIA Corporation,450,Technology,1177.96
PF-IND-0181,FDX,FedEx Corporation,386,Industrials,185.1
PF-IND-0182,DE,Deere & Company,338,Industrials,204.19
PF-REA-0198,CCI,Crown Castle Inc.,277,Real Estate,1243.01
PF-COM-0172,DIS,The Walt Disney Company,348,Communication,977.36
PF-UTI-0196,DUK,Duke Energy Corporation,216,Utilities,561.86
PF-TEC-0244,META,Meta Platforms Inc.,358,Technology,799.43
PF-FIN-0175,MS,Morgan Stanley,481,Finance,1205.43
PF-COM-0173,TMUS,T-Mobile US Inc.,394,Communication,578.04
PF-REA-0199,AMT,American Tower Corp.,412,Real Estate,1114.68
PF-COM-0174,CMCSA,Comcast Corporation,429,Communication,1048.09
PF-TEC-0245,CSCO,Cisco Systems Inc.,218,Technology,209.49
PF-IND-0183,DE,Deere & Company,393,Industrials,356.44
PF-TEC-0246,INTC,Intel Corporation,146,Technology,901.46
PF-UTI-0197,AEP,American Electric Power,210,Utilities,394.13
PF-TEC-0247,AAPL,Apple Inc.,364,Technology,1118.03
PF-TEC-0248,AAPL,Apple Inc.,296,Technology,788.59
PF-UTI-0198,DUK,Duke Energy Corporation,4,Utilities,568.79
PF-FIN-0176,BAC,Bank of America Corp.,353,Finance,1208.39
PF-CON-0187,SBUX,Starbucks Corporation,186,Consumer Goods,168.81
PF-CON-0188,TGT,Target Corporation,334,Consumer Goods,882.2
PF-FIN-0177,SPGI,S&P Global Inc.,438,Finance,808.8
PF-UTI-0199,PCG,PG&E Corporation,188,Utilities,921.7
PF-MAT-0199,SHW,Sherwin-Williams Company,204,Materials,1134.91
PF-CON-0189,SBUX,Starbucks Corporation,283,Consumer Goods,1177.84
PF-IND-0184,DE,Deere & Company,92,Industrials,561.62
PF-UTI-0200,SRE,Sempra Energy,248,Utilities,388.13
PF-ENE-0180,EOG,EOG Resources Inc.,296,Energy,523.09
PF-MAT-0200,FCX,Freeport-McMoRan Inc.,204,Materials,1106.32
PF-REA-0200,EQR,Equity Residential,61,Real Estate,1124.24
PF-IND-0185,HON,Honeywell International,401,Industrials,1051.97
PF-HEA-0167,LLY,Eli Lilly and Company,52,Healthcare,329.54
PF-CON-0190,NKE,NIKE Inc.,403,Consumer Goods,514.27
PF-UTI-0201,EXC,Exelon Corporation,315,Utilities,1048.62
PF-MAT-0201,FCX,Freeport-McMoRan Inc.,27,Materials,249.5
PF-REA-0201,DLR,Digital Realty Trust,3,Real Estate,1208.51
PF-HEA-0168,ABT,Abbott Laboratories,242,Healthcare,1389.53
PF-IND-0186,CAT,Caterpillar Inc.,46,Industrials,105.48
PF-FIN-0178,GS,Goldman Sachs Group,190,Finance,129.26
PF-TEC-0249,NVDA,NVIDIA Corporation,371,Technology,582.65
PF-CON-0191,NKE,NIKE Inc.,315,Consumer Goods,987.7
PF-ENE-0181,CVX,Chevron Corporation,365,Energy,1445.66
PF-TEC-0250,ORCL,Oracle Corporation,485,Technology,1162.68
PF-HEA-0169,MDT,Medtronic Plc,328,Healthcare,746.61
PF-TEC-0251,MSFT,Microsoft Corporation,104,Technology,1277.35
PF-COM-0175,WBD,Warner Bros. Discovery,266,Communication,436.15
PF-TEC-0252,NVDA,NVIDIA Corporation,402,Technology,903.28
PF-UTI-0202,DUK,Duke Energy Corporation,358,Utilities,355.19
PF-HEA-0170,TMO,Thermo Fisher Scientific,346,Healthcare,63.73
PF-FIN-0179,C,Citigroup Inc.,336,Finance,10.43
PF-HEA-0171,LLY,Eli Lilly and Company,45,Healthcare,1495.26
PF-COM-0176,DIS,The Walt Disney Company,205,Communication,536.16
PF-CON-0192,MCD,McDonald's Corporation,208,Consumer Goods,883.26
PF-UTI-0203,DUK,Duke Energy Corporation,8,Utilities,1108.02
PF-TEC-0253,CRM,Salesforce Inc.,471,Technology,144.35
PF-ENE-0182,CVX,Chevron Corporation,372,Energy,1246.35
PF-UTI-0204,ES,Eversource Energy,179,Utilities,527.74
PF-COM-0177,FOX,Fox Corporation,142,Communication,347.18
PF-HEA-0172,AMGN,Amgen Inc.,233,Healthcare,1395.27
PF-UTI-0205,WEC,WEC Energy Group,3,Utilities,399.05
PF-CON-0193,SBUX,Starbucks Corporation,260,Consumer Goods,168.63
PF-TEC-0254,ADBE,Adobe Inc.,258,Technology,448.44
PF-TEC-0255,QCOM,Qualcomm Inc.,412,Technology,774.8
PF-FIN-0180,BLK,BlackRock Inc.,449,Finance,811.48
PF-COM-0178,TMUS,T-Mobile US Inc.,295,Communication,382.71
PF-IND-0187,BA,Boeing Company,495,Industrials,571.85
PF-IND-0188,DE,Deere & Company,395,Industrials,372.48
PF-ENE-0183,OXY,Occidental Petroleum,493,Energy,1165.64
PF-MAT-0202,SHW,Sherwin-Williams Company,236,Materials,1345.82
PF-TEC-0256,AMZN,Amazon.com Inc.,247,Technology,183.24
PF-TEC-0257,CRM,Salesforce Inc.,196,Technology,954.16
PF-FIN-0181,GS,Goldman Sachs Group,347,Finance,1054.75
PF-COM-0179,WBD,Warner Bros. Discovery,162,Communication,624.51
PF-CON-0194,PG,Procter & Gamble Co.,265,Consumer Goods,808.12
PF-MAT-0203,NEM,Newmont Corporation,427,Materials,402.39
PF-ENE-0184,CVX,Chevron Corporation,48,Energy,604.41
PF-COM-0180,T,AT&T Inc.,421,Communication,519.57
PF-UTI-0206,EXC,Exelon Corporation,477,Utilities,275.94
PF-ENE-0185,PXD,Pioneer Natural Resources,182,Energy,335.66
PF-UTI-0207,WEC,WEC Energy Group,138,Utilities,282.35
PF-COM-0181,T,AT&T Inc.,350,Communication,1396.08
PF-HEA-0173,AMGN,Amgen Inc.,256,Healthcare,1108.3
PF-FIN-0182,C,Citigroup Inc.,377,Finance,370.66
PF-FIN-0183,SPGI,S&P Global Inc.,106,Finance,351.52
PF-FIN-0184,AXP,American Express Company,429,Finance,931.71
PF-HEA-0174,MRK,Merck & Co. Inc.,399,Healthcare,168.97
PF-TEC-0258,INTC,Intel Corporation,347,Technology,1434.11
PF-IND-0189,MMM,3M Company,315,Industrials,19.87
PF-UTI-0208,AEP,American Electric Power,491,Utilities,72.97
PF-IND-0190,DE,Deere & Company,191,Industrials,934.79
PF-IND-0191,MMM,3M Company,460,Industrials,1478.19
PF-UTI-0209,WEC,WEC Energy Group,445,Utilities,419.35
PF-HEA-0175,BMY,Bristol-Myers Squibb,392,Healthcare,1374.85
PF-ENE-0186,XOM,Exxon Mobil Corporation,204,Energy,340.92
PF-UTI-0210,WEC,WEC Energy Group,66,Utilities,90.68
PF-COM-0182,WBD,Warner Bros. Discovery,217,Communication,722.7
PF-UTI-0211,AEP,American Electric Power,17,Utilities,758.69
PF-CON-0195,MCD,McDonald's Corporation,441,Consumer Goods,1032.64
PF-HEA-0176,MDT,Medtronic Plc,235,Healthcare,1465.0
PF-MAT-0204,NEM,Newmont Corporation,266,Materials,695.51
PF-MAT-0205,ECL,Ecolab Inc.,5,Materials,27.61
PF-FIN-0185,BAC,Bank of America Corp.,195,Finance,875.7
PF-ENE-0187,MPC,Marathon Petroleum Corp.,186,Energy,923.04
PF-FIN-0186,SPGI,S&P Global Inc.,96,Finance,827.36
PF-FIN-0187,C,Citigroup Inc.,138,Finance,712.3
PF-REA-0202,EQIX,Equinix Inc.,176,Real Estate,555.23
PF-IND-0192,MMM,3M Company,218,Industrials,323.69
PF-MAT-0206,NEM,Newmont Corporation,386,Materials,564.74
PF-MAT-0008,VMC,Vulcan Materials Company,449,Materials,1082.32
PF-REA-0005,WELL,Welltower Inc.,235,Real Estate,222.88
PF-UTI-0009,SO,Southern Company,471,Utilities,10.85
PF-CON-0003,KO,The Coca-Cola Company,84,Consumer Goods,561.57
